Cod_Col;Nombre;Latitud;Longitud;Departamento;Municipio;Sector;Estrato;Naturaleza;Calendario;Genero;Categoria;Total;Matematica;Ciencias_Naturales;Ciencias_Sociales;Lectura_critica;Ingles;Cluster
105360001934;INSTITUCION EDUCATIVA MARCELIANA SALDARRIAGA;6.184404118;-75.59989588;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.726;0.7082;0.7034;0.7322;0.7619;0.7214;1
105360002141;I.E. BENEDIKTA ZUR NIEDEN;6.191610214;-75.59866607;ANTIOQUIA;ITAG‹Õ;Rural;Estrato 3;OFICIAL;A;MIXTO;B;0.6948;0.6876;0.6903;0.6715;0.728;0.6995;3
105360002299;I.E. CIUDAD ITAGUI;6.180833;-75.599722;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.681;0.6503;0.6639;0.6762;0.7333;0.6812;1
105361000443;I. E. PEDRO NEL OSPINA;7.167367126;-75.76381199;ANTIOQUIA;ITUANGO;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.6141;0.5887;0.6058;0.6177;0.6542;0.5836;1
105364000401;I. E. SAN ANTONIO;5.596651782;-75.81378428;ANTIOQUIA;JARDÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7357;0.7321;0.7429;0.7306;0.7539;0.6849;1
105368000015;I. E. SAN JOSE;5.790459728;-75.78740753;ANTIOQUIA;JERIC”;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.728;0.7337;0.7088;0.7098;0.7562;0.7379;1
105368000066;I. E. ESCUELA NORMAL SUPERIOR DE JERICO;5.793517376;-75.78715279;ANTIOQUIA;JERIC”;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7145;0.7052;0.7158;0.7013;0.7453;0.6855;1
105376000105;I. E. MARIA JOSEFA MARULANDA;6.026208009;-75.43391808;ANTIOQUIA;LA CEJA;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7647;0.7889;0.7679;0.7399;0.7664;0.7522;4
105376000113;I. E. MONSE—OR ALFONSO URIBE JARAMILLO;6.029722;-75.427778;ANTIOQUIA;LA CEJA;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7253;0.7317;0.7322;0.7052;0.7362;0.713;4
105376000211;I. E. BERNARDO URIBE LONDO—O;6.030146381;-75.42262903;ANTIOQUIA;LA CEJA;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6885;0.7024;0.6812;0.6638;0.7069;0.6882;3
105376000571;I. E.   CONCEJO MUNICIPAL;6.022778;-75.435833;ANTIOQUIA;LA CEJA;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7345;0.7336;0.732;0.718;0.7566;0.7272;0
105380000063;I. E. BERNARDO ARANGO MACIAS;6.156221418;-75.64362569;ANTIOQUIA;LA ESTRELLA;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.698;0.6814;0.6752;0.6983;0.7433;0.6788;4
105380000527;I. E. CONCEJO MUNICIPAL;6.150763005;-75.63929459;ANTIOQUIA;LA ESTRELLA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6996;0.6959;0.6923;0.688;0.7257;0.6893;1
105387000077;I. E.  CARLOS ARTURO DUQUE RAMIREZ;6.185623561;-74.584391;ANTIOQUIA;PUERTO NARE;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.657;0.6643;0.648;0.6295;0.6912;0.6417;1
105400000120;I. E. FELIX MARIA RESTREPO LONDO—O;5.974123612;-75.36025938;ANTIOQUIA;LA UNI”N;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6733;0.6714;0.6722;0.654;0.6958;0.673;0
105400000189;I. E. PIO XI;5.971717196;-75.36171249;ANTIOQUIA;LA UNI”N;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7108;0.712;0.7193;0.6915;0.7343;0.6691;0
105411000199;I. E. SAN FRANCISCO DE ASIS;6.67718524;-75.81344469;ANTIOQUIA;LIBORINA;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6412;0.6451;0.6341;0.6259;0.6798;0.5811;0
105425000019;I. E. FILIBERTO RESTREPO SIERRA;6.55;-74.783056;ANTIOQUIA;MACEO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6754;0.6606;0.682;0.6642;0.6973;0.6681;0
105440000068;I. E. ROMAN GOMEZ;6.175566823;-75.34313403;ANTIOQUIA;MARINILLA;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7047;0.7075;0.6959;0.6857;0.7293;0.7056;3
105440000131;I. E. SAN JOSE;6.171807124;-75.33293943;ANTIOQUIA;MARINILLA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7103;0.7248;0.7026;0.695;0.7323;0.6697;1
105440000386;I. E. NORMAL SUPERIOR RAFAEL MARIA GIRALDO;6.174346775;-75.34148373;ANTIOQUIA;MARINILLA;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7398;0.7338;0.7307;0.7288;0.7667;0.7375;3
105440000408;I. E. R. TECNICO DE MARINILLA;6.174167;-75.322778;ANTIOQUIA;MARINILLA;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.7149;0.7085;0.723;0.6945;0.7325;0.7174;0
105440000467;I. E. TECNICO INDUSTRIAL SIMONA DUQUE;6.173309494;-75.33695273;ANTIOQUIA;MARINILLA;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7491;0.7613;0.7519;0.7277;0.7616;0.7314;3
105467000019;I. E. MARIANO J. VILLEGAS;5.944137328;-75.52219712;ANTIOQUIA;MONTEBELLO;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.7135;0.7119;0.7109;0.7099;0.736;0.6693;5
105475000125;I. E. MURINDO;6.977085741;-76.81703599;ANTIOQUIA;MURIND”;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.5694;0.5507;0.5721;0.5522;0.6047;0.5626;2
105480000010;I. E. MUTATA;7.242369081;-76.43687536;ANTIOQUIA;MUTAT¡;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6575;0.6509;0.6442;0.6587;0.6905;0.6144;5
105483000347;I. E. INMACULADA CONCEPCION;5.610833;-75.174722;ANTIOQUIA;NARI—O;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.613;0.5998;0.6295;0.5936;0.6447;0.5669;0
105490000018;I. E. EDUARDO ESPITIA ROMERO;8.429718493;-76.78334746;ANTIOQUIA;NECOCLÕ;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6761;0.6827;0.6599;0.6622;0.707;0.654;5
105490000026;I. E. ANTONIO ROLDAN BETANCUR;8.426130956;-76.78415725;ANTIOQUIA;NECOCLÕ;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6532;0.6377;0.6395;0.6546;0.6868;0.6356;2
105495000024;I. E. NECHI;8.092637614;-74.77339635;ANTIOQUIA;NECHÕ;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.6191;0.5901;0.6234;0.6141;0.6595;0.5875;2
105501000198;I. E.  OLAYA;6.627114907;-75.81239527;ANTIOQUIA;OLAYA;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.6035;0.6013;0.5817;0.5905;0.6508;0.5724;0
105541000026;I. E.  LEON XIII;6.220233371;-75.24462987;ANTIOQUIA;PE—OL;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7281;0.7448;0.7175;0.7189;0.738;0.7079;1
105543000325;I. E. PRESBITERO RODRIGO LOPERA GIL;7.021026963;-75.9097783;ANTIOQUIA;PEQUE;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6707;0.6577;0.655;0.6759;0.7033;0.6433;5
105576000096;I. E. EL SALVADOR;5.790881386;-75.83681614;ANTIOQUIA;PUEBLORRICO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7147;0.709;0.7166;0.7035;0.7343;0.7004;0
105579000160;I. E. BOMBONA;6.483611;-74.408333;ANTIOQUIA;PUERTO BERRÕO;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.5671;0.5531;0.5684;0.5402;0.6054;0.5712;2
105579000186;I. E. ALFONSO LOPEZ PUMAREJO;6.48850077;-74.40308513;ANTIOQUIA;PUERTO BERRÕO;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6407;0.6376;0.6277;0.627;0.6789;0.6159;0
105579000259;I. E. AMERICA;6.483611;-74.408333;ANTIOQUIA;PUERTO BERRÕO;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.6157;0.6063;0.5976;0.6029;0.6657;0.5866;2
105579000909;I. E. ESCUELA NORMAL SUPERIOR DEL MAGDALENA MEDIO;6.492430082;-74.4075701;ANTIOQUIA;PUERTO BERRÕO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6823;0.6656;0.6665;0.6745;0.7195;0.6911;1
105591000027;I. E. PABLO VI;5.872764346;-74.64132954;ANTIOQUIA;PUERTO TRIUNFO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6898;0.681;0.6928;0.6789;0.7185;0.6534;1
105607000022;I. E. IGNACIO BOTERO VALLEJO;6.062321471;-75.50201282;ANTIOQUIA;RETIRO;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7068;0.7119;0.7177;0.6736;0.7217;0.7141;4
105615000228;I. E. JOSE MARIA CORDOBA;6.1426482;-75.37198017;ANTIOQUIA;RIONEGRO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7121;0.7136;0.7134;0.6934;0.7297;0.7066;1
105615000236;I. E. ESCUELA NORMAL SUPERIOR DE MARIA;6.143536751;-75.37257954;ANTIOQUIA;RIONEGRO;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.5551;0.5229;0.5524;0.544;0.6003;0.5571;1
105615000473;I. E. JOSEFINA MU—OZ GONZALEZ;6.155217604;-75.36948379;ANTIOQUIA;RIONEGRO;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7497;0.7492;0.7406;0.7364;0.7694;0.76;1
105615000627;I. E. TECNICO INDUSTRIAL SANTIAGO DE ARMA;6.144174089;-75.3735491;ANTIOQUIA;RIONEGRO;Urbano;Estrato 3;OFICIAL;A;MIXTO;A+;0.8107;0.8437;0.8104;0.7867;0.8045;0.8026;3
105615001062;I. E. CONCEJO MUNICIPAL EL PORVENIR;6.146747988;-75.38754601;ANTIOQUIA;RIONEGRO;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7122;0.704;0.7023;0.6989;0.7359;0.7348;4
105628000227;I. E. SAN JOSE;6.847185048;-75.81681812;ANTIOQUIA;SABANALARGA;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6448;0.6377;0.6442;0.6465;0.6556;0.631;0
105631000050;I. E. ADELAIDA CORREA ESTRADA;6.151993542;-75.61299831;ANTIOQUIA;SABANETA;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7638;0.7577;0.7607;0.7515;0.7798;0.7803;4
105631000068;I. E. RAFAEL J. MEJIA;6.148314773;-75.61866772;ANTIOQUIA;SABANETA;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7368;0.7225;0.7296;0.7388;0.7603;0.7248;4
105631000084;I. E. JOSE FELIX DE RESTREPO VELEZ;6.149780926;-75.62065182;ANTIOQUIA;SABANETA;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7482;0.7473;0.7491;0.7392;0.7656;0.7228;4
105631000106;I. E.  MARIA MEDIADORA;6.160328811;-75.60316099;ANTIOQUIA;SABANETA;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7519;0.7509;0.7562;0.7358;0.7635;0.7558;4
105631000491;I. E. CONCEJO DE SABANETA JOSE MARIA CEBALLOS BOTERO;6.153229228;-75.6066666;ANTIOQUIA;SABANETA;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.748;0.7385;0.7388;0.7516;0.7615;0.7525;0
105642000019;I. E.  JULIO RESTREPO;5.965785563;-75.98174393;ANTIOQUIA;SALGAR;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6665;0.6541;0.6691;0.6579;0.7013;0.6178;0
105649000014;I. E. JOAQUIN CARDENAS GOMEZ;6.189375101;-74.98784414;ANTIOQUIA;SAN CARLOS;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7017;0.7001;0.6923;0.6872;0.7353;0.6774;0
105656000143;I. E.  ESCUELA NORMAL SUPERIOR GENOVEVA DIAZ;6.441811769;-75.72710929;ANTIOQUIA;SAN JER”NIMO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6882;0.6694;0.6939;0.6871;0.7126;0.6577;1
105658000124;I. E. FRANCISCO ABEL GALLEGO;6.848979643;-75.68644834;ANTIOQUIA;SAN JOS… DE LA MONTA—A;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6383;0.6215;0.6389;0.6237;0.6699;0.636;1
105660000271;I. E. SAN LUIS;6.042838164;-74.99056154;ANTIOQUIA;SAN LUIS;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7117;0.7143;0.7063;0.6997;0.7392;0.6742;0
105664000187;I. E. PIO XII;6.455110423;-75.55639214;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6721;0.6711;0.6716;0.6486;0.7068;0.6425;1
105664000292;I.E. PADRE ROBERTO ARROYAVE VELEZ;6.460283348;-75.55793663;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6851;0.6809;0.6874;0.6694;0.7104;0.6623;0
105665000024;I. E. CAMILO TORRES;8.280056867;-76.38072645;ANTIOQUIA;SAN PEDRO DE URAB¡;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.7009;0.7041;0.7018;0.7027;0.7111;0.652;2
105665000041;I. E. SAN PEDRO DE URABA;8.279129452;-76.37913933;ANTIOQUIA;SAN PEDRO DE URAB¡;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6362;0.6321;0.6333;0.6246;0.6654;0.6043;5
105667000013;I. E. SAN RAFAEL;6.296395427;-75.02157041;ANTIOQUIA;SAN RAFAEL;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6953;0.6988;0.6897;0.6738;0.716;0.7039;1
105670000415;I. E. PRESBITERO ABRAHAN JARAMILLO;6.486290689;-75.01947164;ANTIOQUIA;SAN ROQUE;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6595;0.6652;0.6592;0.6339;0.6904;0.6272;1
105670000938;I. E. NORMAL SUPERIOR DE SAN ROQUE;6.485939559;-75.01905531;ANTIOQUIA;SAN ROQUE;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6531;0.6418;0.6393;0.6445;0.6925;0.6362;1
105674000053;I. E. SAN VICENTE FERRER;6.27942251;-75.3322053;ANTIOQUIA;SAN VICENTE FERRER;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7391;0.7529;0.7373;0.7226;0.7522;0.713;1
105679000426;I. E. TOMAS EASTMAN;5.872222;-75.564167;ANTIOQUIA;SANTA B¡RBARA;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.6961;0.7019;0.6938;0.6768;0.723;0.6625;0
105679000485;I. E. JESUS MARIA ROJAS  PAGOLA;5.874303457;-75.56651613;ANTIOQUIA;SANTA B¡RBARA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6945;0.6938;0.6799;0.6883;0.7279;0.6582;0
105686000385;I.E. MARCO TOB”N MEJÕA;6.645914047;-75.46250634;ANTIOQUIA;SANTA ROSA DE OSOS;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6689;0.6681;0.664;0.6601;0.6964;0.6299;0
105686000440;I. E. ESCUELA NORMAL SUPERIOR PEDRO JUSTO BERRIO;6.649327576;-75.46008235;ANTIOQUIA;SANTA ROSA DE OSOS;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7603;0.7573;0.7583;0.7672;0.7647;0.741;1
105686000474;I. E. CARDENAL ANIBAL MU—OZ DUQUE;6.645959169;-75.46522487;ANTIOQUIA;SANTA ROSA DE OSOS;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.5828;0.5555;0.5775;0.576;0.632;0.5536;1
105690000322;I. E. TECNICO INDUSTRIAL TOMAS CARRASQUILLA;6.474373588;-75.1650634;ANTIOQUIA;SANTO DOMINGO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7069;0.7081;0.7075;0.6908;0.7356;0.6642;1
105697000069;I. E. PBRO. LUIS RODOLFO GOMEZ;6.135716347;-75.27584744;ANTIOQUIA;EL SANTUARIO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7115;0.7079;0.6928;0.7021;0.7436;0.7105;1
105736000055;I. E.  SANTO DOMINGO SAVIO;7.080851886;-74.69831048;ANTIOQUIA;SEGOVIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6311;0.6254;0.6116;0.6196;0.6753;0.6082;2
105756000493;I. E. BRAULIO MEJIA;5.715185329;-75.30812577;ANTIOQUIA;SONS”N;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6637;0.662;0.6563;0.6543;0.6876;0.6481;5
105756000507;I. E. ROSA MARIA HENAO PAVAS;5.707247221;-75.31232422;ANTIOQUIA;SONS”N;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6522;0.6288;0.6681;0.6424;0.6775;0.628;1
105761000299;I. E. ESCUELA NORMAL SUPERIOR SANTA TERESITA;6.500347252;-75.74092389;ANTIOQUIA;SOPETR¡N;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6583;0.6512;0.6412;0.6687;0.6837;0.6231;1
105761000329;I. E. JOSE MARIA VILLA;6.500972586;-75.74387317;ANTIOQUIA;SOPETR¡N;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6491;0.6401;0.6554;0.628;0.6836;0.6168;0
105789000235;I. E. SAN ANTONIO DE PADUA;5.665;-75.714167;ANTIOQUIA;T¡MESIS;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.659;0.6466;0.6605;0.6491;0.6871;0.6374;0
105790000184;I. E. RAFAEL NU—EZ;7.580278;-75.398611;ANTIOQUIA;TARAZ¡;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6623;0.6417;0.6593;0.6607;0.6964;0.6358;2
105790000206;I. E. ANTONIO ROLDAN BETANCUR;7.583839394;-75.40234398;ANTIOQUIA;TARAZ¡;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6786;0.6801;0.6692;0.662;0.7084;0.6624;5
105792000190;I. E. JOSE PRIETO ARANGO;5.863680114;-75.82540791;ANTIOQUIA;TARSO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.676;0.6776;0.6717;0.6624;0.7025;0.6448;0
105809000016;I. E. SANTO TOMAS DE AQUINO;6.061818794;-75.79364026;ANTIOQUIA;TITIRIBÕ;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6862;0.6649;0.68;0.6896;0.7213;0.6533;0
105837000153;I.E. ANGEL MILAN PEREA;8.089401925;-76.72720645;ANTIOQUIA;TURBO;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.5548;0.54;0.5404;0.5345;0.6036;0.5567;5
105837000242;I.E. SAN MARTIN DE PORRES;8.092622682;-76.72578171;ANTIOQUIA;TURBO;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.5808;0.5537;0.5897;0.5669;0.6223;0.5535;5
105837001150;I.E. SAGRADO CORAZ”N DE JES⁄S;8.093308805;-76.72490136;ANTIOQUIA;TURBO;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.5827;0.5532;0.5754;0.5644;0.6363;0.5877;0
105837003870;I.E. SANTA FE;8.097009428;-76.73792984;ANTIOQUIA;TURBO;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.5892;0.578;0.5903;0.5648;0.6325;0.5633;5
105837004922;I.E. FRANCISCO LUIS VALDERRAMA VALDERRAMA;8.093444263;-76.72211688;ANTIOQUIA;TURBO;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.6092;0.5878;0.6043;0.5974;0.66;0.5714;5
105837006097;I.E. TURBO;8.091357812;-76.71978668;ANTIOQUIA;TURBO;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.5777;0.5529;0.5764;0.5608;0.6202;0.5795;5
105837006194;I.E. NORMAL SUPERIOR DE URABA;8.100097669;-76.71650435;ANTIOQUIA;TURBO;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6437;0.624;0.6416;0.6309;0.6896;0.6093;5
105842000382;I. E. SAN JOSE;6.900166924;-76.17412549;ANTIOQUIA;URAMITA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6536;0.6509;0.6393;0.6525;0.6947;0.5851;2
105847000241;I. E. R. JAIPERA;6.326552063;-76.13523432;ANTIOQUIA;URRAO;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.61;0.6137;0.5943;0.5871;0.6532;0.5845;1
105847000771;I. E. ESCUELA NORMAL SUPERIOR SAGRADA FAMILIA;6.315982747;-76.13617928;ANTIOQUIA;URRAO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.705;0.7067;0.6948;0.6999;0.7358;0.6539;1
105847001204;I. E. MONSE—OR J. IVAN CADAVID GUTIERREZ;6.313056;-76.130833;ANTIOQUIA;URRAO;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6592;0.6515;0.6524;0.6581;0.6889;0.6167;5
105854000302;I. E. VALDIVIA;7.291111;-75.391944;ANTIOQUIA;VALDIVIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.632;0.6105;0.6371;0.6314;0.6596;0.6007;5
105856000296;I. E. RAFAEL URIBE URIBE;5.616189269;-75.62289962;ANTIOQUIA;VALPARAÕSO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6843;0.6996;0.6685;0.6765;0.7023;0.6549;1
105858000137;I. E. EFE GOMEZ;6.76999;-74.79693899;ANTIOQUIA;VEGACHÕ;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6524;0.6452;0.6376;0.6396;0.6936;0.6329;0
105861000199;I. E. SAN JOSE DE VENECIA;5.960067257;-75.73465947;ANTIOQUIA;VENECIA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6767;0.6738;0.6569;0.6725;0.7187;0.6316;0
105885000025;I. E. LORENZO YALI;6.675942921;-74.84321148;ANTIOQUIA;YALÕ;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6837;0.6806;0.662;0.6819;0.7162;0.6659;0
105887000600;I. E. SAN LUIS;6.965532489;-75.41588948;ANTIOQUIA;YARUMAL;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.73;0.7345;0.7222;0.7302;0.7515;0.6746;1
105890000203;I. E. EDUARDO AGUILAR;6.597318998;-75.01176779;ANTIOQUIA;YOLOMB”;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.633;0.6233;0.6273;0.62;0.6727;0.5989;1
105890001331;I. E. ESCUELA NORMAL SUPERIOR DEL NORDESTE;6.59311787;-75.01611471;ANTIOQUIA;YOLOMB”;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6548;0.6664;0.6263;0.6429;0.6965;0.6159;1
105893001685;I. E. LUIS EDUARDO DIAZ;7.011612527;-73.90778738;ANTIOQUIA;YOND”;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6485;0.6471;0.6586;0.6198;0.6726;0.6362;5
105895000091;I. E. FRANCISCO DE PAULA SANTANDER;7.492154457;-74.86729037;ANTIOQUIA;ZARAGOZA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6309;0.6416;0.6459;0.6023;0.6531;0.5724;5
105895001160;I. E. SANTO CRISTO DE ZARAGOZA;7.492773753;-74.86532865;ANTIOQUIA;ZARAGOZA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6201;0.6235;0.6049;0.6139;0.6479;0.5903;2
205001001672;INST EDUC MONSE?OR VICTOR WIEDEMANN;6.183907314;-75.64203172;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7258;0.7184;0.7262;0.7144;0.7516;0.7037;1
205001002199;INST EDUC CARLOS ALBERTO CALDERON;6.295782;-75.649905;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6582;0.636;0.6545;0.6563;0.6875;0.6532;1
205001006232;INST EDUC  SAN CRISTOBAL;6.28049522;-75.63671505;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.7089;0.6982;0.7028;0.7017;0.7437;0.676;1
205001006526;INST EDUC MARINA ORTH;6.232226;-75.643899;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.626;0.6044;0.6214;0.6177;0.6589;0.6301;0
205001007735;INST EDUC HECTOR ROGELIO MONTOYA;6.34349;-75.688491;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.6726;0.6661;0.6806;0.6706;0.6904;0.6203;1
205001009797;INST EDUC MANUEL J. BETANCUR;6.185199;-75.655146;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7461;0.7542;0.7382;0.7297;0.7668;0.7333;0
205001010264;I.E. PRESBITERO JUAN J. ESCOBAR;6.278336646;-75.63480774;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.67;0.6541;0.6807;0.6622;0.6935;0.6387;0
205001010281;INST EDUC ALFONSO UPEGUI OROZCO;6.287512;-75.610499;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.7131;0.6914;0.706;0.719;0.7435;0.6904;1
205001011031;INST EDUC SANTA ELENA;6.206071;-75.49192;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7662;0.7801;0.7616;0.7596;0.7731;0.7372;1
205001012534;INST EDUC SAN ANTONIO DE PRADO;6.184371;-75.655945;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7297;0.7432;0.7125;0.7049;0.7551;0.7382;1
205001013514;INSTITUCION EDUCATIVA  MARTIN EDUARDO RIOS LLANOS;6.1725;-75.581111;ANTIOQUIA;ENVIGADO;Rural;Estrato 2;OFICIAL;A;MIXTO;D;0.6102;0.6042;0.6192;0.5801;0.6327;0.6245;0
205001018745;INST EDUC EL LIMONAR;6.172901;-75.646684;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6591;0.6385;0.6558;0.6555;0.6965;0.63;0
205001019318;INST EDUC SAN JOSE OBRERO;6.178201;-75.661364;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7224;0.7125;0.7085;0.711;0.7573;0.7231;1
205002000611;I. E. R. ZOILA DUQUE BAENA;5.790556;-75.504722;ANTIOQUIA;ABEJORRAL;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6374;0.6073;0.655;0.6247;0.6698;0.6158;1
205002000777;I. E. R.  DE PANTANILLO;5.730694489;-75.48936068;ANTIOQUIA;ABEJORRAL;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6607;0.6538;0.6604;0.6491;0.6869;0.6382;0
